id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,X_links.self.href,X_links.type.href,X_links.organization.href
62678987,CA2974,https://www.petfinder.com/dog/joy-62678987/ca/camarillo/daisy-senior-dog-foundation-aka-daisylu-ranch-ca2974/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Senior,Female,Medium,Short,character(0),Joy,Joy is 13 years old but still has the health and energy of a younger pup. She used to go...,NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/2/?bust=1681521627&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/3/?bust=1681521628&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/2/?bust=1681521627&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/3/?bust=1681521628&width=300""
), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/2/?bust=1681521627&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/3/?bust=1681521628&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/2/?bust=1681521627"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/3/?bust=1681521628""
))",list(),adoptable,2023-04-15T01:20:31Z,2023-04-15T01:20:30Z,49.48,Black Labrador Retriever,Pointer,TRUE,FALSE,Black,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678987/1/?bust=1681521626,hello@daisyluranch.org,NA,NA,NA,Camarillo,CA,93010,US,/v2/animals/62678987,/v2/types/dog,/v2/organizations/ca2974
62678928,CA398,https://www.petfinder.com/dog/tod-62678928/ca/rancho-santa-fe/helen-woodward-animal-center-ca398/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Male,Medium,NA,character(0),Tod,NA,19184169-000051805,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/2/?bust=1681521468&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/2/?bust=1681521468&width=300""), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/2/?bust=1681521468&width=600""
), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/2/?bust=1681521468""))",list(),adoptable,2023-04-15T01:07:41Z,2023-04-15T01:07:39Z,94.678,Mixed Breed,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678928/1/?bust=1681521470,adoptions@animalcenter.org,(858) 756-4117,6461 El Apajo,NA,Rancho Santa Fe,CA,92067,US,/v2/animals/62678928,/v2/types/dog,/v2/organizations/ca398
62678927,CA398,https://www.petfinder.com/dog/jupiter-62678927/ca/rancho-santa-fe/helen-woodward-animal-center-ca398/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Male,Medium,NA,character(0),Jupiter,NA,19184192-000051860,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466"")",list(),adoptable,2023-04-15T01:07:41Z,2023-04-15T01:07:39Z,94.678,Mixed Breed,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678927/1/?bust=1681521466,adoptions@animalcenter.org,(858) 756-4117,6461 El Apajo,NA,Rancho Santa Fe,CA,92067,US,/v2/animals/62678927,/v2/types/dog,/v2/organizations/ca398
62678926,CA398,https://www.petfinder.com/dog/nando-62678926/ca/rancho-santa-fe/helen-woodward-animal-center-ca398/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Male,Medium,NA,character(0),Nando,NA,19184173-000051954,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466"")",list(),adoptable,2023-04-15T01:07:41Z,2023-04-15T01:07:39Z,94.678,Mixed Breed,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678926/1/?bust=1681521466,adoptions@animalcenter.org,(858) 756-4117,6461 El Apajo,NA,Rancho Santa Fe,CA,92067,US,/v2/animals/62678926,/v2/types/dog,/v2/organizations/ca398
62678925,CA398,https://www.petfinder.com/dog/tod-62678925/ca/rancho-santa-fe/helen-woodward-animal-center-ca398/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Male,Medium,NA,character(0),Tod,NA,19184171-000051805,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/2/?bust=1681521463&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/2/?bust=1681521463&width=300""), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/2/?bust=1681521463&width=600""
), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/2/?bust=1681521463""))",list(),adoptable,2023-04-15T01:07:41Z,2023-04-15T01:07:39Z,94.678,Mixed Breed,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678925/1/?bust=1681521463,adoptions@animalcenter.org,(858) 756-4117,6461 El Apajo,NA,Rancho Santa Fe,CA,92067,US,/v2/animals/62678925,/v2/types/dog,/v2/organizations/ca398
62678797,CA2983,https://www.petfinder.com/dog/xena-62678797/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Female,Medium,NA,character(0),Xena,Meet XENA!!! 4 month old Great Dane! A Great Dane breeder actually dumped two of his pups because he decided...,NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/2/?bust=1681520119&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/3/?bust=1681520120&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/4/?bust=1681520120&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/5/?bust=1681520121&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118&width=300"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/2/?bust=1681520119&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/3/?bust=1681520120&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/4/?bust=1681520120&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/5/?bust=1681520121&width=300""), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/2/?bust=1681520119&width=600"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/3/?bust=1681520120&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/4/?bust=1681520120&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/5/?bust=1681520121&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/2/?bust=1681520119"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/3/?bust=1681520120"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/4/?bust=1681520120"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/5/?bust=1681520121""))",list(),adoptable,2023-04-15T00:55:23Z,2023-04-15T00:55:22Z,14.495,Great Dane,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678797/1/?bust=1681520118,info@bubblesdogrescue.org,NA,NA,NA,santa monica,CA,90403,US,/v2/animals/62678797,/v2/types/dog,/v2/organizations/ca2983
62678795,CA2983,https://www.petfinder.com/dog/penelope-62678795/ca/san-dimas/bubbles-dog-rescue-ca2983/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Female,Medium,Short,"c(""Gentle and Friendly"", ""Friendly"", ""Affectionate"", ""Loyal"", ""Loves kisses"", ""Athletic"", ""Brave"", ""Smart"", ""Funny"")",Penelope,"Penelope is a 5 year old pocket pittie that is the full package. She is gentle, affectionate, loves belly rubs...",NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/2/?bust=1681520074&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/3/?bust=1681520075&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/4/?bust=1681520075&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/5/?bust=1681520076&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/6/?bust=1681520077&width=100""
), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/2/?bust=1681520074&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/3/?bust=1681520075&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/4/?bust=1681520075&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/5/?bust=1681520076&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/6/?bust=1681520077&width=300""
), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/2/?bust=1681520074&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/3/?bust=1681520075&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/4/?bust=1681520075&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/5/?bust=1681520076&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/6/?bust=1681520077&width=600""
), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/2/?bust=1681520074"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/3/?bust=1681520075"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/4/?bust=1681520075"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/5/?bust=1681520076"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/6/?bust=1681520077""))",list(),adoptable,2023-04-15T00:54:39Z,2023-04-15T00:54:38Z,24.5128,American Staffordshire Terrier,Chihuahua,TRUE,FALSE,Gray / Blue / Silver,Black,Yellow / Tan / Blond / Fawn,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678795/1/?bust=1681520073,info@bubblesdogrescue.org,NA,NA,NA,San Dimas,CA,91773,US,/v2/animals/62678795,/v2/types/dog,/v2/organizations/ca2983
62678790,CA224,https://www.petfinder.com/dog/pearl-62678790/ca/san-bernardino/great-pyrenees-assoc-of-so-ca-rescue-inc-ca224/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Senior,Female,Large,Long,"c(""Friendly"", ""Affectionate"", ""Loyal"", ""Gentle"", ""Smart"", ""Protective"", ""Brave"", ""Quiet"", ""Dignified"", ""Couch potato"")",PEARL,"Pearl is a beautiful, healthy, loving 9 yr old senior hoping for a loving home to call her own. Her...",NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/2/?bust=1681519995&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/3/?bust=1681519996&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/2/?bust=1681519995&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/3/?bust=1681519996&width=300""
), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/2/?bust=1681519995&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/3/?bust=1681519996&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/2/?bust=1681519995"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/3/?bust=1681519996""
))",list(),adoptable,2023-04-15T00:53:19Z,2023-04-15T00:53:17Z,50.3982,Great Pyrenees,NA,FALSE,FALSE,White / Cream,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678790/1/?bust=1681519995,gpascrescue@aol.com,(909) 887-8201,NA,NA,San Bernardino,CA,92407,US,/v2/animals/62678790,/v2/types/dog,/v2/organizations/ca224
62678776,CA672,https://www.petfinder.com/dog/nina-62678776/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Young,Female,Large,NA,character(0),NINA,NA,A5545273,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494"")",list(),adoptable,2023-04-15T00:51:33Z,2023-04-15T00:51:31Z,36.3506,Labrador Retriever,Pit Bull Terrier,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678776/1/?bust=1681520494,NA,661-257-3191,31044 N. Charlie Canyon Rd.,NA,Castaic,CA,91384,US,/v2/animals/62678776,/v2/types/dog,/v2/organizations/ca672
62678777,CA672,https://www.petfinder.com/dog/mona-62678777/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Adult,Female,Small,NA,character(0),MONA,NA,A5545879,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495"")",list(),adoptable,2023-04-15T00:51:33Z,2023-04-15T00:51:31Z,36.3506,Chihuahua,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678777/1/?bust=1681520495,NA,661-257-3191,31044 N. Charlie Canyon Rd.,NA,Castaic,CA,91384,US,/v2/animals/62678777,/v2/types/dog,/v2/organizations/ca672
62678738,CA2983,https://www.petfinder.com/dog/ron-62678738/ca/santa-monica/bubbles-dog-rescue-ca2983/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Baby,Male,Medium,NA,"c(""Friendly"", ""Loyal"", ""Gentle"", ""Playful"", ""Protective"", ""Curious"", ""Funny"", ""Loves kisses"")",Ron,Meet Ron!!! Ron is 8 months old and weighs about 55 lbs!! Ron is very loving and great around other...,NA,"list(small = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/2/?bust=1681519862&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/3/?bust=1681519862&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/4/?bust=1681519863&width=100"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/5/?bust=1681519863&width=100""), medium = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861&width=300"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/2/?bust=1681519862&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/3/?bust=1681519862&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/4/?bust=1681519863&width=300"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/5/?bust=1681519863&width=300""), large = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/2/?bust=1681519862&width=600"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/3/?bust=1681519862&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/4/?bust=1681519863&width=600"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/5/?bust=1681519863&width=600""), full = c(""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/2/?bust=1681519862"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/3/?bust=1681519862"", 
""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/4/?bust=1681519863"", ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/5/?bust=1681519863""))",list(),adoptable,2023-04-15T00:51:06Z,2023-04-15T00:51:05Z,14.495,German Shepherd Dog,NA,FALSE,FALSE,Brown / Chocolate,White / Cream,Black,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678738/1/?bust=1681519861,info@bubblesdogrescue.org,NA,NA,NA,santa monica,CA,90403,US,/v2/animals/62678738,/v2/types/dog,/v2/organizations/ca2983
62678734,CA768,https://www.petfinder.com/dog/spikey-62678734/ca/san-pedro/city-of-los-angeles-harbor-animal-shelter-ca768/?referrer_id=10a2eec8-bd91-4a5a-bbcf-66d8cdaded3d,Dog,Dog,Senior,Male,Small,NA,character(0),SPIKEY,NA,A2058991,"list(small = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440&width=100"", medium = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440&width=300"", large = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440&width=600"", full = ""https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440"")",list(),adoptable,2023-04-15T00:50:31Z,2023-04-15T00:50:29Z,20.9408,Mixed Breed,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/62678734/1/?bust=1681520440,NA,(888) 452-7381,957 North Gaffey St,NA,San Pedro,CA,90731,US,/v2/animals/62678734,/v2/types/dog,/v2/organizations/ca768
